,fecha,Carbon_NR,CicloCombinado_NR,Cogeneracion_NR,Eolica_R,Hidroeolica_R,Hidraulica_R,MotorDiesel_NR,Nuclear_NR,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,TurbinaGas_NR,TurbinaVapor_NR,TurbinaBombeo_NR,ResiduosNoRenov_NR,ResiduosRenov_R,Año,Mes,Dia,DiaSemana,SumaGeneracion_NoRenovables,SumaGeneracion_Renovables,SumaGeneracionTotal,Porcentaje_NoRenovable,Porcentaje_Renovable
3672,2021-01-20,14097.97,53056.51,81128.76,328642.31,10.65,114348.01,7109.81,171143.89,13138.33,11233.72,273.18,1208.12,3957.18,8007.83,6488.43,2333.28,2021,1,20,3,346198.5,469979.48000000004,816177.98,42.42,57.58
3673,2021-01-21,9521.79,53323.62,78217.18,386106.05,33.81,103753.27,6583.12,170919.06,13508.51,19543.28,942.58,1195.66,3444.11,15966.22,6161.85,2255.1,2021,1,21,4,345332.6099999999,526142.6000000001,871475.21,39.63,60.37
3674,2021-01-22,5924.82,45983.74,78476.28,390945.69,29.23,104619.24,6505.77,170775.39,13870.06,23768.85,890.95,698.98,3231.65,10421.25,6217.85,2284.5,2021,1,22,5,328235.73,536408.5199999999,864644.2499999999,37.96,62.04
3675,2021-01-23,0.0,42255.98,69729.29,414556.01,23.44,77453.04,5602.48,170846.19,14242.96,19010.93,747.21,301.15,3148.9,8673.95,6256.07,2480.32,2021,1,23,6,306814.01000000007,528513.9099999999,835327.9199999999,36.73,63.27
3676,2021-01-24,0.0,45250.12,69221.78,348098.61,7.93,79891.96,5811.67,170829.22,13772.29,30194.84,1101.95,333.02,3581.21,10582.29,6219.14,2526.72,2021,1,24,7,311828.45,475594.3,787422.75,39.6,60.4
3677,2021-01-25,5297.56,81382.73,81092.08,277553.15,30.46,131376.71,6486.38,170893.06,13950.42,13407.35,366.67,545.34,3664.9,12311.67,6631.23,2564.37,2021,1,25,1,368304.95,439249.13,807554.0800000001,45.61,54.39
3678,2021-01-26,6379.34,104266.13,83314.88,157812.7,49.44,149235.18,5916.69,170950.83,13539.9,17950.1,463.19,396.5,3064.44,21143.5,6727.93,2569.73,2021,1,26,2,402160.24,341620.24,743780.48,54.07,45.93
3679,2021-01-27,6571.09,76640.04,82815.14,221150.25,31.29,139095.16,6493.79,170880.2,13269.42,26637.88,1498.47,662.84,4577.67,10538.67,6629.83,2579.13,2021,1,27,3,365809.27,404261.6,770070.87,47.5,52.5
3680,2021-01-28,6025.42,61707.68,82635.05,231491.48,9.14,141222.11,6822.27,170855.98,13230.36,34333.63,3581.01,744.08,5254.73,7368.39,6435.84,2559.85,2021,1,28,4,347849.44000000006,426427.57999999996,774277.02,44.93,55.07
3681,2021-01-29,5871.19,51716.7,80953.8,257385.02,16.36,136300.73,6637.47,170822.38,13598.83,30226.88,2954.59,879.62,4380.96,18104.44,6232.49,2441.14,2021,1,29,5,345599.05000000005,442923.55000000005,788522.6000000001,43.83,56.17
3682,2021-01-30,0.0,35055.55,56666.95,383296.12,59.28,121017.44,6146.69,133419.47,13735.64,29223.26,1316.43,404.73,3264.96,5313.96,5555.28,2225.16,2021,1,30,6,245827.59,550873.3300000001,796700.92,30.86,69.14
3683,2021-01-31,0.0,33657.93,55147.12,323757.71,89.37,120740.27,5373.44,121955.73,13203.23,18063.57,22.4,161.12,3101.87,4867.34,5858.47,2391.93,2021,1,31,7,230123.02,478268.48000000004,708391.5,32.49,67.51
3684,2021-02-01,3240.66,38923.59,57736.94,360486.32,101.18,130483.4,5972.2,126872.51,14010.59,33140.83,2624.67,410.67,3367.09,15169.19,5813.51,2325.37,2021,2,1,1,257506.36000000002,543172.3600000001,800678.7200000001,32.16,67.84
3685,2021-02-02,6142.47,42610.52,66533.08,299994.11,16.32,138157.26,6380.67,168503.82,14269.38,28633.18,1445.63,668.14,4684.46,13430.65,6058.36,2412.33,2021,2,2,2,315012.17000000004,484928.21,799940.3800000001,39.38,60.62
3686,2021-02-03,5992.25,51996.27,72072.25,248392.52,25.97,142097.46,6152.22,170812.18,14040.04,25094.44,587.51,1370.43,5433.07,13363.8,5667.38,2283.12,2021,2,3,3,332859.85,432521.05999999994,765380.9099999999,43.49,56.51
3687,2021-02-04,6084.86,100914.86,77589.88,108381.6,34.73,163568.22,6328.88,170901.15,13790.93,23191.92,1094.1,904.21,5164.16,21208.3,5913.87,2319.86,2021,2,4,4,395010.17,312381.3599999999,707391.5299999999,55.84,44.16
3688,2021-02-05,6391.17,70414.98,80287.31,169156.9,77.63,167005.72,6236.04,170901.84,14488.88,21021.37,977.15,647.49,3940.96,16782.67,6210.76,2393.52,2021,2,5,5,361813.22,375121.17000000004,736934.39,49.1,50.9
3689,2021-02-06,6100.39,47790.12,70325.63,198826.19,78.22,156160.47,5695.23,170957.58,14159.46,21809.87,1116.85,610.66,4271.21,9556.61,6345.47,2572.74,2021,2,6,6,321652.89999999997,394723.8,716376.7,44.9,55.1
3690,2021-02-07,0.0,39651.05,58316.11,260627.91,38.2,135189.33,5417.64,170955.81,14157.22,29101.49,906.0,476.21,3618.49,3986.61,6063.49,2369.9,2021,2,7,7,288485.41,442390.05,730875.46,39.47,60.53
3691,2021-02-08,4072.92,42490.96,56509.79,341432.38,26.74,145358.0,6200.1,159036.25,12716.12,25599.31,762.42,843.97,4264.21,14803.05,5913.23,2302.41,2021,2,8,1,294134.48,528197.3800000001,822331.8600000001,35.77,64.23
3692,2021-02-09,5966.01,38002.43,51439.36,336091.3,10.0,150452.74,6151.57,148630.42,13177.58,10786.32,0.11,821.44,3700.85,24274.73,5930.29,2306.84,2021,2,9,2,284917.1,512824.89,797741.99,35.72,64.28
3693,2021-02-10,8669.98,60644.53,60726.84,286158.24,6.58,166553.38,6668.04,159665.82,13345.47,30806.55,2497.64,1033.2,3684.25,15408.64,5923.7,2364.96,2021,2,10,3,322425.0,501732.82,824157.8200000001,39.12,60.88
3694,2021-02-11,6504.83,85798.44,73656.42,195110.44,24.7,176622.75,6074.28,170783.47,12167.77,25639.32,1195.82,598.32,3407.28,22996.56,6301.87,2423.55,2021,2,11,4,376121.47000000003,413184.35000000003,789305.8200000001,47.65,52.35
3695,2021-02-12,5485.87,45684.91,71403.02,274519.04,43.62,168368.36,5322.35,170883.22,11865.69,39219.01,6779.87,575.81,2987.88,13748.92,6280.67,2471.71,2021,2,12,5,322372.64999999997,503267.3,825639.95,39.05,60.95
3696,2021-02-13,2467.31,45763.81,68465.99,194011.8,70.41,167397.93,5290.58,170903.34,11947.81,45291.63,8991.65,365.48,3128.35,13569.22,6345.55,2549.36,2021,2,13,6,316299.62999999995,430260.59,746560.22,42.37,57.63
3697,2021-02-14,4154.88,46204.95,56591.81,169181.11,48.42,156468.39,5480.83,170881.9,12515.51,48665.51,12256.46,371.86,3684.96,6522.65,5969.24,2397.37,2021,2,14,7,299863.08,401532.7700000001,701395.8500000001,42.75,57.25
3698,2021-02-15,7137.73,39789.69,60547.78,213725.61,15.94,150923.74,6224.83,170864.52,12167.9,43133.02,12265.01,668.12,4482.89,15946.42,5911.76,2328.46,2021,2,15,1,311573.74,434559.68000000005,746133.42,41.76,58.24
3699,2021-02-16,4270.85,61661.03,66430.24,195129.04,23.72,162525.17,5637.29,162047.56,12389.96,47359.48,10781.21,302.57,3200.5,16939.18,5741.78,2344.81,2021,2,16,2,326231.0,430553.3900000001,756784.3900000001,43.11,56.89
3700,2021-02-17,12390.61,62525.5,76899.52,151200.15,24.3,177056.42,5885.19,146641.51,13254.04,46906.64,10087.19,597.07,3790.0,20572.46,6016.33,2526.82,2021,2,17,3,335318.19000000006,401055.56,736373.75,45.54,54.46
3701,2021-02-18,13144.57,53835.54,74001.7,208047.19,46.83,175433.53,5642.38,146702.54,12660.46,43950.26,5649.08,811.77,3279.59,15167.15,6042.67,2430.34,2021,2,18,4,318627.91000000003,448217.69000000006,766845.6000000001,41.55,58.45
3702,2021-02-19,11281.35,49177.78,64028.27,231979.59,13.83,169929.42,6070.62,146449.14,13014.19,47357.78,8178.47,523.78,3965.68,13902.3,6196.36,2559.88,2021,2,19,5,301595.28,473033.1599999999,774628.44,38.93,61.07
3703,2021-02-20,6280.57,36536.19,47978.36,282171.53,21.33,154298.22,5325.79,116639.49,12731.65,36016.54,3189.0,201.01,2904.82,11962.31,5828.23,2490.25,2021,2,20,6,233656.77000000002,490918.5200000001,724575.29,32.25,67.75
3704,2021-02-21,6038.23,50482.15,48818.27,241565.25,22.01,156470.64,5085.06,114730.42,12644.86,12973.81,36.37,259.21,3321.12,18513.3,5766.83,2509.01,2021,2,21,7,253014.58999999997,426221.95,679236.54,37.25,62.75
3705,2021-02-22,6262.19,88196.87,67128.79,175592.69,0.0,180811.12,5856.07,137206.66,12857.32,43126.24,9421.14,787.27,3844.29,17023.12,6279.21,2662.72,2021,2,22,1,332584.47,424471.23,757055.7,43.93,56.07
3706,2021-02-23,6691.56,62070.57,73475.54,165759.73,18.55,176184.02,5438.7,146611.45,12094.23,53997.97,15633.57,720.95,3391.74,9762.57,6423.54,2646.59,2021,2,23,2,314586.62,426334.66000000003,740921.28,42.46,57.54
3707,2021-02-24,6498.14,47206.13,65508.13,263427.76,76.43,175460.81,5055.12,146724.37,11950.93,48022.01,9744.01,674.13,3146.44,9796.13,6547.41,2569.88,2021,2,24,3,291156.0,511251.83,802407.8300000001,36.29,63.71
3708,2021-02-25,6613.87,74594.19,75274.13,145082.07,98.96,191711.08,5094.24,146682.56,12856.36,28455.36,906.26,874.11,2896.04,22266.92,6876.99,2746.69,2021,2,25,4,341173.04999999993,381856.77999999997,723029.8299999998,47.19,52.81
3709,2021-02-26,6655.54,73139.55,75720.2,147835.27,126.57,189906.44,5030.29,146091.49,13040.91,32332.36,1523.08,777.05,3247.84,12373.16,6936.01,2685.91,2021,2,26,5,329971.12999999995,387450.54,717421.6699999999,45.99,54.01
3710,2021-02-27,6243.79,47503.69,63388.15,210270.48,90.67,157463.14,5343.08,159595.6,13673.41,42150.13,2570.97,754.6,4115.4,3769.33,6880.54,2597.02,2021,2,27,6,297594.18,428815.82,726410.0,40.97,59.03
3711,2021-02-28,6030.45,40455.51,57312.22,220826.64,45.13,135545.32,5358.83,170838.48,13203.21,39904.56,6960.09,376.6,4037.31,8477.29,6555.29,2474.45,2021,2,28,7,299441.9799999999,418959.4000000001,718401.38,41.68,58.32
3712,2021-03-01,6861.55,66301.17,70139.15,218374.94,42.94,157149.65,5127.35,170853.0,13065.2,24982.08,1226.7,970.22,4036.1,19867.81,6360.8,2334.78,2021,3,1,1,350517.1499999999,417176.2900000001,767693.44,45.66,54.34
3713,2021-03-02,6870.69,98746.39,73860.15,119640.72,29.9,178579.09,5094.51,170829.84,12949.49,29629.72,2473.98,758.3,3502.34,19562.44,5914.31,2099.93,2021,3,2,2,385138.97,345402.8299999999,730541.7999999998,52.72,47.28
3714,2021-03-03,6901.55,110827.23,75234.14,62138.42,46.4,181315.76,5049.56,170799.2,12451.74,34610.36,1921.22,1177.25,3159.0,11919.86,5041.72,2051.26,2021,3,3,3,390109.50999999995,294535.16,684644.6699999999,56.98,43.02
3715,2021-03-04,6984.9,99974.77,76847.53,87276.74,76.94,168308.3,4988.85,170923.98,12234.46,36652.91,1254.71,1283.44,3540.18,6922.33,5280.78,2263.9,2021,3,4,4,376746.76000000007,308067.96,684814.7200000001,55.01,44.99
3716,2021-03-05,7190.8,75352.95,77520.17,147533.15,72.78,157255.42,5383.98,170946.81,11861.93,28876.41,1168.44,767.31,3721.03,4923.61,5765.01,2587.44,2021,3,5,5,351571.67,349355.56999999995,700927.24,50.16,49.84
3717,2021-03-06,6459.48,53262.75,73556.38,139720.31,100.4,139380.17,5302.01,170916.58,12052.58,36047.64,5372.75,791.29,3372.08,3564.49,5780.35,2614.69,2021,3,6,6,323005.4099999999,335288.54000000004,658293.95,49.07,50.93
3718,2021-03-07,6241.68,66391.18,70972.9,72611.47,73.87,132557.76,5303.01,170931.72,12343.79,32800.86,4781.76,617.06,2609.4,2735.88,5706.14,2498.92,2021,3,7,7,331508.97000000003,257668.43000000002,589177.4,56.27,43.73
3719,2021-03-08,6465.16,89922.08,75622.24,164297.46,58.93,163672.7,5462.95,170915.15,12243.46,32013.07,1603.09,1542.27,3288.67,10319.84,5641.37,2455.77,2021,3,8,1,369179.73000000004,376344.48000000004,745524.2100000001,49.52,50.48
3720,2021-03-09,6740.22,97264.83,76322.82,144482.05,105.16,159582.91,4997.95,170857.07,11915.48,46660.54,8722.61,1241.33,3114.71,8605.15,5560.45,2375.41,2021,3,9,2,374704.5300000001,373844.1599999999,748548.69,50.06,49.94
3721,2021-03-10,6326.91,74539.25,77377.26,123979.63,110.81,145386.82,5328.0,170868.91,11292.13,64885.79,16369.27,1042.59,2590.55,5268.17,5480.78,2217.94,2021,3,10,3,348822.42,364242.39,713064.81,48.92,51.08
3722,2021-03-11,6109.49,47078.21,75655.25,218540.99,82.13,117511.75,5841.31,170753.75,11602.41,59363.72,13141.4,948.36,3302.41,8440.55,5354.32,2321.86,2021,3,11,4,323483.64999999997,422564.26,746047.9099999999,43.36,56.64
3723,2021-03-12,6189.74,53210.63,77225.26,181560.39,42.54,116863.1,6231.41,170702.99,11904.72,54555.99,12312.01,786.42,2536.9,14784.97,5687.48,2338.75,2021,3,12,5,337355.8,379577.5,716933.3,47.06,52.94
3724,2021-03-13,5963.0,44662.63,65148.21,146557.85,32.76,88600.96,5506.71,162356.16,11965.43,67537.26,20189.91,811.79,2849.03,16559.55,5971.96,2242.94,2021,3,13,6,309829.04000000004,337127.11,646956.15,47.89,52.11
3725,2021-03-14,6120.87,52598.02,63290.17,201179.96,39.95,84812.41,5425.16,139436.5,11765.37,66529.6,21671.55,636.31,2785.8,8719.15,6292.92,2201.09,2021,3,14,7,285304.89999999997,388199.93000000005,673504.8300000001,42.36,57.64
3726,2021-03-15,7717.87,57307.94,76277.17,230111.21,77.31,121678.36,5597.82,144930.28,10856.04,67685.14,20255.62,902.52,3526.29,12888.99,6378.07,2312.72,2021,3,15,1,315526.95,452976.39999999997,768503.35,41.06,58.94
3727,2021-03-16,7723.49,39520.45,73248.05,322002.96,120.19,100728.38,5464.66,146182.45,10065.15,68601.28,20041.37,639.05,3358.13,17849.41,6040.4,2272.45,2021,3,16,2,300026.08999999997,523831.7800000001,823857.8700000001,36.42,63.58
3728,2021-03-17,7300.25,34143.28,60295.77,355917.02,105.23,86678.53,5507.35,146235.27,10116.45,69217.84,20868.02,943.59,4074.22,9735.02,5973.76,2106.28,2021,3,17,3,274208.51,545009.3700000001,819217.8800000001,33.47,66.53
3729,2021-03-18,7026.66,42821.36,67876.73,310237.38,114.91,100338.99,5319.65,146433.28,10527.88,56338.42,18093.86,926.74,3854.77,25543.43,6212.48,2290.42,2021,3,18,4,306015.1,497941.8599999999,803956.96,38.06,61.94
3730,2021-03-19,7602.37,45395.12,65332.2,309201.79,103.86,94744.5,5177.43,146442.21,10837.34,44326.93,9803.96,943.98,4603.12,8901.33,6319.27,2293.07,2021,3,19,5,290717.02999999997,471311.45,762028.48,38.15,61.85
3731,2021-03-20,6947.68,40769.29,59109.42,359919.87,121.33,51156.84,5239.41,146487.8,10786.68,63294.36,14741.7,1038.33,3001.01,14452.35,6158.2,2226.28,2021,3,20,6,283203.48999999993,502247.06000000006,785450.55,36.06,63.94
3732,2021-03-21,6735.43,43712.38,62043.22,303763.17,78.6,56510.69,4903.85,146520.49,10707.26,71240.6,21714.92,789.11,2448.88,11537.23,6356.57,2363.05,2021,3,21,7,285047.16,466378.2899999999,751425.45,37.93,62.07
3733,2021-03-22,9412.09,70965.8,76727.21,243461.52,50.97,108155.58,5948.91,146487.61,10719.64,71056.77,21588.49,1373.7,3107.25,9602.88,6843.47,2419.96,2021,3,22,1,330468.92,457452.93000000005,787921.8500000001,41.94,58.06
3734,2021-03-23,9449.22,117574.16,78229.07,70074.76,61.91,131628.84,5920.64,146529.43,10389.75,74242.15,22123.6,1042.74,3147.1,11162.73,6760.81,2318.1,2021,3,23,2,379815.89999999997,310839.11,690655.01,54.99,45.01
3735,2021-03-24,9846.79,110392.12,78388.15,23997.39,41.97,146127.93,5905.72,146312.37,10491.33,72012.26,20968.15,1259.74,3635.69,11520.09,6860.27,2293.18,2021,3,24,3,374120.94000000006,275932.20999999996,650053.15,57.55,42.45
3736,2021-03-25,9630.92,109178.64,79500.6,47134.8,22.28,145424.41,6191.09,146570.29,10616.54,70774.04,19643.05,1034.8,3732.16,3945.99,6882.18,2415.31,2021,3,25,4,366666.67,296030.43,662697.1,55.33,44.67
3737,2021-03-26,9443.19,91552.18,80637.44,103882.2,16.48,131055.84,6030.46,146158.94,10922.96,58093.27,6301.46,1083.72,3063.61,3553.42,6845.87,2461.97,2021,3,26,5,348368.8299999999,312734.18,661103.0099999999,52.7,47.3
3738,2021-03-27,9587.19,65244.64,72393.79,139060.78,5.83,96627.3,6063.43,146420.61,12508.53,56860.18,5785.12,393.04,2776.46,5868.98,5687.74,2389.84,2021,3,27,6,314435.87999999995,313237.58,627673.46,50.1,49.9
3739,2021-03-28,8973.63,57576.74,65745.83,127503.54,9.02,66805.42,5967.84,140333.21,12602.54,67876.89,11148.15,198.73,2254.72,3497.33,5173.81,2374.75,2021,3,28,7,289721.83999999997,288320.31,578042.1499999999,50.12,49.88
3740,2021-03-29,11083.73,67592.29,75262.99,225307.33,43.38,94618.94,6351.77,146394.65,12435.11,51357.87,2249.73,819.26,3652.17,13514.74,5430.18,2489.67,2021,3,29,1,330101.77999999997,388502.02999999997,718603.8099999999,45.94,54.06
3741,2021-03-30,11266.48,65625.65,76621.49,198764.35,27.15,105051.17,6446.11,146393.64,12442.71,44697.91,557.11,691.23,3437.7,17952.72,5247.49,2574.11,2021,3,30,2,333682.51,364114.51,697797.02,47.82,52.18
3742,2021-03-31,10965.92,61587.53,77362.87,208584.68,5.54,87107.51,6205.1,146140.83,12784.97,65935.41,6921.74,450.19,2676.8,7074.16,5333.5,2392.7,2021,3,31,3,317796.89999999997,383732.55,701529.45,45.3,54.7
3743,2021-04-01,8443.59,77671.44,71834.29,183251.86,11.5,75659.39,6418.12,146005.95,13989.23,52079.78,7225.87,287.59,2859.03,4157.33,5632.02,2615.2,2021,4,1,4,323309.3600000001,334832.83,658142.1900000002,49.12,50.88
3744,2021-04-02,7623.3,92110.49,68744.73,81012.72,43.98,77376.4,5646.16,145980.81,14086.36,53868.9,5951.13,143.82,2518.61,6046.89,5715.54,2685.72,2021,4,2,5,334530.35,235025.20999999996,569555.5599999999,58.74,41.26
3745,2021-04-03,3701.82,61042.5,61300.84,226185.04,47.42,54302.35,5841.79,145921.43,13874.48,58922.23,9415.9,150.43,2579.82,3600.33,5428.83,2610.32,2021,4,3,6,289567.79000000004,365357.74,654925.53,44.21,55.79
3746,2021-04-04,8561.72,52380.4,57592.11,191215.38,8.87,53827.77,6110.92,146067.11,13160.77,68324.13,15185.33,187.72,2435.22,7493.28,5298.28,2549.81,2021,4,4,7,286126.76,344272.06,630398.8200000001,45.39,54.61
3747,2021-04-05,9475.68,51598.0,66843.78,111683.4,3.62,69261.13,6541.28,146003.26,12682.4,71592.6,17841.63,847.29,3453.68,13585.47,4909.19,2318.29,2021,4,5,1,303257.62999999995,285383.07,588640.7,51.52,48.48
3748,2021-04-06,9804.5,64194.62,71721.96,256309.6,0.0,84560.6,6219.29,145947.46,12023.44,72915.36,17428.29,1223.03,3652.8,7864.67,5263.45,2094.26,2021,4,6,2,315891.78,445331.55,761223.3300000001,41.5,58.5
3749,2021-04-07,9736.75,83257.18,75486.99,218860.43,0.0,107781.36,6493.08,146128.05,12095.79,62857.18,13255.77,1147.75,2897.86,12082.95,5388.19,2246.99,2021,4,7,3,342618.79999999993,417097.51999999996,759716.3199999998,45.1,54.9
3750,2021-04-08,10149.94,116794.31,76878.69,143203.16,0.0,131778.53,6536.23,146034.24,11515.69,46867.22,2655.04,1398.52,2563.61,8128.76,5560.04,2349.27,2021,4,8,4,374044.34,338368.91,712413.25,52.5,47.5
3751,2021-04-09,9825.54,140737.02,77961.32,126073.15,0.0,123913.98,6390.12,146095.91,12797.14,38404.39,4022.38,1138.3,2725.1,3426.47,5683.7,2400.05,2021,4,9,5,393983.48,307611.09,701594.5700000001,56.16,43.84
3752,2021-04-10,8527.36,96468.64,73556.41,85524.37,1.7,94466.12,5844.42,146055.92,12807.69,41273.19,4215.75,508.65,2210.28,1389.19,5720.78,2583.65,2021,4,10,6,340281.6500000001,240872.47,581154.1200000001,58.55,41.45
3753,2021-04-11,7409.54,68730.13,70233.16,207428.01,0.0,70807.64,5572.01,145969.1,13176.53,50314.87,9369.98,184.39,2229.0,1426.81,5542.3,2573.5,2021,4,11,7,307296.44000000006,353670.53,660966.9700000001,46.49,53.51
3754,2021-04-12,9208.15,84947.61,73479.99,187630.71,4.64,106761.15,6456.55,146089.59,13295.55,67145.5,12596.51,620.46,2352.65,8610.91,5346.04,2322.59,2021,4,12,1,337111.95,389756.65,726868.6000000001,46.38,53.62
3755,2021-04-13,9988.91,175498.25,73326.81,78870.48,0.37,122651.49,6198.67,146051.51,12467.71,53597.86,10492.72,1217.67,2619.62,6551.51,5640.98,2565.9,2021,4,13,2,427093.93,280646.52999999997,707740.46,60.35,39.65
3756,2021-04-14,9884.33,158468.9,74957.18,118063.36,14.91,111063.07,7129.94,145954.46,13117.53,42017.21,505.34,1285.7,2994.08,3731.21,5528.55,2676.91,2021,4,14,3,409934.35,287458.33,697392.6799999999,58.78,41.22
3757,2021-04-15,9918.26,138862.05,76061.25,192005.38,33.7,102650.17,6776.59,122363.83,12922.22,35738.41,332.79,825.1,2638.63,2827.19,5840.17,2715.04,2021,4,15,4,366113.06999999995,346397.70999999996,712510.7799999999,51.38,48.62
3758,2021-04-16,9227.17,105671.05,76847.24,234839.7,70.24,89751.79,5981.54,133364.42,12520.56,69453.45,12201.89,429.91,2246.05,1948.04,5979.9,2770.28,2021,4,16,5,341695.32,421607.91000000003,763303.23,44.77,55.23
3759,2021-04-17,6917.0,67089.97,72810.32,216156.81,85.76,65081.98,5712.83,138241.4,12532.46,78819.93,21906.18,268.72,2139.26,4232.67,6752.84,2724.78,2021,4,17,6,304165.01,397307.9,701472.91,43.36,56.64
3760,2021-04-18,9010.76,76503.63,70667.1,120072.95,72.95,62655.49,5216.93,145542.08,13712.67,81000.8,24345.38,273.79,2146.95,3153.05,6439.17,2405.82,2021,4,18,7,318953.45999999996,304266.06,623219.52,51.18,48.82
3761,2021-04-19,9972.48,169169.2,75347.5,69212.52,92.49,104744.72,5725.46,145588.78,13342.12,62225.68,10328.34,994.96,2140.08,5378.52,6377.01,2171.0,2021,4,19,1,420693.9900000001,262116.87,682810.8600000001,61.61,38.39
3762,2021-04-20,9952.9,176530.53,73788.09,52674.66,97.43,101381.11,5673.06,145464.18,13486.41,60296.96,12487.11,1114.74,2186.66,3191.07,6152.88,2069.9,2021,4,20,2,424054.11,242493.58,666547.69,63.62,36.38
3763,2021-04-21,10026.15,181766.34,75241.84,43804.28,84.39,111809.15,6434.14,145437.29,12636.88,44588.14,1701.56,829.37,2226.2,6627.87,6127.85,2220.7,2021,4,21,3,434717.05,216845.10000000003,651562.15,66.72,33.28
3764,2021-04-22,10329.19,156656.33,76212.11,64835.55,23.73,104932.95,6509.51,145406.57,12914.44,50995.37,11895.16,925.1,1760.67,3755.81,6415.43,2514.15,2021,4,22,4,407970.72,248111.35,656082.07,62.18,37.82
3765,2021-04-23,8824.86,93295.7,77067.55,189713.44,12.07,67807.75,6889.86,133636.49,12641.59,58216.3,7578.01,557.96,1909.43,1685.5,6670.39,2582.95,2021,4,23,5,330537.74,338552.11000000004,669089.8500000001,49.4,50.6
3766,2021-04-24,8084.95,64983.98,71536.54,222082.16,15.43,55403.85,6362.53,120841.1,12842.47,42255.1,2099.35,832.57,1553.35,3072.29,6636.91,2592.89,2021,4,24,6,283904.2199999999,337291.24999999994,621195.4699999999,45.7,54.3
3767,2021-04-25,7868.24,86077.78,70365.8,139531.31,15.04,64395.65,6431.47,125849.52,13033.1,39573.69,2190.32,370.03,1459.65,10226.9,6482.71,2520.31,2021,4,25,7,315132.1000000001,261259.42,576391.5200000001,54.67,45.33
3768,2021-04-26,8972.97,155471.76,74960.37,52888.65,18.58,104536.14,6570.62,132609.76,13562.45,43345.48,3854.72,1253.83,1904.03,10300.69,6448.28,2430.68,2021,4,26,1,398492.31000000006,220636.7,619129.01,64.36,35.64
3769,2021-04-27,9871.37,166882.68,76568.59,55406.67,21.3,104123.68,6629.83,138722.03,13191.72,48243.71,2646.87,1264.03,1895.67,3675.62,6145.62,2396.89,2021,4,27,2,411655.44,226030.84,637686.28,64.55,35.45
3770,2021-04-28,9457.44,148560.38,77158.19,64099.99,8.54,105708.34,6328.38,136403.61,13794.62,53848.86,5794.89,1510.05,1968.26,2466.68,6465.18,2572.06,2021,4,28,3,390318.17,245827.3,636145.47,61.36,38.64
3771,2021-04-29,9778.14,130727.2,77110.4,87801.8,7.63,109464.19,6645.34,113092.51,13932.41,54387.94,6560.3,1485.56,2394.72,1428.52,6332.8,2508.08,2021,4,29,4,348995.18999999994,274662.35,623657.5399999999,55.96,44.04
3772,2021-04-30,9547.02,142323.51,77624.07,75363.03,49.58,106361.08,6261.14,130464.58,14118.38,62401.26,10703.02,1276.43,1992.03,1613.5,6168.97,2569.51,2021,4,30,5,377271.25,271565.86000000004,648837.1100000001,58.15,41.85
3773,2021-05-01,7046.52,70644.74,68783.53,170267.22,54.52,53133.99,4999.83,142774.96,13911.42,74065.36,18536.5,837.45,1500.0,705.68,5838.65,2451.43,2021,5,1,6,303131.36,332420.44,635551.8,47.7,52.3
3774,2021-05-02,6811.64,87602.16,69459.32,94763.38,39.74,48415.8,5254.52,160035.9,13551.18,80649.74,24629.14,1019.32,1504.32,2533.33,5829.76,2202.44,2021,5,2,7,340050.27,264251.42000000004,604301.6900000001,56.27,43.73
3775,2021-05-03,8934.14,102502.61,74884.26,112893.05,50.76,73141.88,5720.72,164393.16,13878.95,60167.14,13534.54,1136.18,1607.5,3361.85,5936.6,2208.7,2021,5,3,1,368477.01999999996,275875.02,644352.04,57.19,42.81
3776,2021-05-04,8699.05,104606.28,74432.91,66416.04,78.88,82991.06,5512.07,168798.7,13833.72,86984.6,23194.31,951.26,1744.41,12083.83,5931.71,2211.05,2021,5,4,2,382760.22000000003,275709.66,658469.88,58.13,41.87
3777,2021-05-05,7621.16,76138.98,74565.33,81800.01,85.37,75279.34,5477.15,168760.55,13346.98,88099.52,25088.09,1037.38,1691.51,12051.15,5877.77,2194.77,2021,5,5,3,353220.98000000004,285894.08,639115.06,55.27,44.73
3778,2021-05-06,8922.44,79626.02,76032.88,125794.73,91.06,71353.98,5843.7,167637.06,13528.75,91047.24,27998.54,447.02,1810.62,11858.34,5857.07,2133.37,2021,5,6,4,358035.1500000001,331947.67,689982.8200000001,51.89,48.11
3779,2021-05-07,8399.17,81046.87,76707.52,94485.34,51.35,80891.17,6326.9,168663.21,13199.92,90684.03,29585.72,533.52,1744.88,7947.31,6188.06,2455.34,2021,5,7,5,357557.44,311352.87000000005,668910.31,53.45,46.55
3780,2021-05-08,7391.67,55773.39,64613.17,194489.0,45.48,51763.43,6409.29,168673.15,12692.12,80066.07,21494.34,360.31,2000.87,7282.93,6093.97,2547.2,2021,5,8,6,318598.74999999994,363097.64,681696.3899999999,46.74,53.26
3781,2021-05-09,6443.32,46819.49,50553.69,251332.61,26.74,51691.44,6347.38,169042.56,12513.28,44242.22,2949.6,225.6,1678.3,9409.28,5830.22,2404.04,2021,5,9,7,296349.83999999997,365159.93,661509.77,44.8,55.2
