,fecha,preciomedio,preciominimo,preciomaximo,Año,Mes,Dia,DiaSemana
3960,2021-11-04,171.91,143.06,199.64,2021,11,4,4
3961,2021-11-05,171.45,138.25,203.24,2021,11,5,5
3962,2021-11-06,157.43,131.83,190.31,2021,11,6,6
3963,2021-11-07,131.5,58.78,194.8,2021,11,7,7
3964,2021-11-08,167.67,139.36,203.71,2021,11,8,1
3965,2021-11-09,178.45,145.36,220.01,2021,11,9,2
3966,2021-11-10,199.28,171.81,230.01,2021,11,10,3
3967,2021-11-11,183.21,152.5,234.0,2021,11,11,4
3968,2021-11-12,185.02,159.87,211.05,2021,11,12,5
3969,2021-11-13,180.47,151.82,220.0,2021,11,13,6
3970,2021-11-14,172.47,145.0,206.21,2021,11,14,7
3971,2021-11-15,180.57,145.64,235.0,2021,11,15,1
3972,2021-11-16,194.23,160.25,250.0,2021,11,16,2
3973,2021-11-17,194.84,163.22,249.9,2021,11,17,3
3974,2021-11-18,226.94,177.63,276.63,2021,11,18,4
3975,2021-11-19,228.84,198.0,266.08,2021,11,19,5
3976,2021-11-20,218.46,188.0,260.0,2021,11,20,6
3977,2021-11-21,229.62,207.79,269.66,2021,11,21,7
3978,2021-11-22,236.51,194.51,264.7,2021,11,22,1
3979,2021-11-23,225.58,190.83,277.77,2021,11,23,2
3980,2021-11-24,225.7,194.01,265.0,2021,11,24,3
3981,2021-11-25,228.42,201.28,256.94,2021,11,25,4
3982,2021-11-26,227.59,194.34,251.32,2021,11,26,5
3983,2021-11-27,204.35,171.77,243.63,2021,11,27,6
3984,2021-11-28,201.42,174.5,247.94,2021,11,28,7
3985,2021-11-29,215.0,99.94,290.0,2021,11,29,1
3986,2021-11-30,274.56,220.12,309.3,2021,11,30,2
3987,2021-12-01,247.21,192.81,289.1,2021,12,1,3
3988,2021-12-02,220.66,171.3,277.98,2021,12,2,4
3989,2021-12-03,226.15,194.06,272.98,2021,12,3,5
3990,2021-12-04,220.9,183.79,250.0,2021,12,4,6
3991,2021-12-05,101.97,2.67,251.65,2021,12,5,7
3992,2021-12-06,209.78,177.37,273.61,2021,12,6,1
3993,2021-12-07,211.81,186.28,237.21,2021,12,7,2
3994,2021-12-08,108.73,14.0,238.75,2021,12,8,3
3995,2021-12-09,216.74,175.1,252.59,2021,12,9,4
3996,2021-12-10,208.41,98.13,262.16,2021,12,10,5
3997,2021-12-11,239.53,201.6,292.0,2021,12,11,6
3998,2021-12-12,256.98,218.01,298.0,2021,12,12,7
3999,2021-12-13,268.21,217.71,315.43,2021,12,13,1
4000,2021-12-14,287.78,250.0,320.0,2021,12,14,2
4001,2021-12-15,291.73,261.73,319.13,2021,12,15,3
4002,2021-12-16,302.48,251.78,345.0,2021,12,16,4
4003,2021-12-17,309.2,250.0,350.0,2021,12,17,5
4004,2021-12-18,306.33,265.77,342.03,2021,12,18,6
4005,2021-12-19,319.63,274.9,350.0,2021,12,19,7
4006,2021-12-20,339.84,267.99,375.0,2021,12,20,1
4007,2021-12-21,327.38,270.0,370.0,2021,12,21,2
4008,2021-12-22,360.02,331.4,380.0,2021,12,22,3
4009,2021-12-23,383.67,303.0,409.0,2021,12,23,4
4010,2021-12-24,311.02,258.5,373.34,2021,12,24,5
4011,2021-12-25,226.42,125.31,315.12,2021,12,25,6
4012,2021-12-26,188.53,130.24,241.25,2021,12,26,7
4013,2021-12-27,96.08,2.67,207.1,2021,12,27,1
4014,2021-12-28,104.36,8.06,176.03,2021,12,28,2
4015,2021-12-29,181.09,90.82,255.0,2021,12,29,3
4016,2021-12-30,200.68,174.7,252.22,2021,12,30,4
4017,2021-12-31,140.82,111.1,193.15,2021,12,31,5
4018,2022-01-01,122.63,70.05,190.81,2022,1,1,6
4019,2022-01-02,136.97,103.7,209.1,2022,1,2,7
4020,2022-01-03,150.5,100.36,189.26,2022,1,3,1
4021,2022-01-04,152.15,105.0,190.0,2022,1,4,2
4022,2022-01-05,180.2,75.38,250.34,2022,1,5,3
4023,2022-01-06,212.98,170.1,278.36,2022,1,6,4
4024,2022-01-07,215.86,162.8,260.0,2022,1,7,5
4025,2022-01-08,203.45,147.94,270.02,2022,1,8,6
4026,2022-01-09,119.24,14.0,240.0,2022,1,9,7
4027,2022-01-10,217.26,158.7,294.98,2022,1,10,1
4028,2022-01-11,223.16,193.0,262.66,2022,1,11,2
4029,2022-01-12,206.07,178.33,261.38,2022,1,12,3
4030,2022-01-13,215.11,182.88,262.95,2022,1,13,4
4031,2022-01-14,202.95,180.3,235.01,2022,1,14,5
4032,2022-01-15,218.82,193.04,267.03,2022,1,15,6
4033,2022-01-16,213.1,186.6,265.36,2022,1,16,7
4034,2022-01-17,244.67,209.55,285.68,2022,1,17,1
4035,2022-01-18,222.73,193.99,272.22,2022,1,18,2
4036,2022-01-19,213.16,179.64,259.81,2022,1,19,3
4037,2022-01-20,190.64,160.69,239.38,2022,1,20,4
4038,2022-01-21,179.09,154.7,214.7,2022,1,21,5
4039,2022-01-22,190.41,166.9,245.27,2022,1,22,6
4040,2022-01-23,201.34,179.04,249.0,2022,1,23,7
4041,2022-01-24,227.0,177.46,297.33,2022,1,24,1
4042,2022-01-25,224.24,196.24,256.36,2022,1,25,2
4043,2022-01-26,236.77,225.01,250.0,2022,1,26,3
4044,2022-01-27,232.5,215.75,249.01,2022,1,27,4
4045,2022-01-28,224.59,190.0,255.38,2022,1,28,5
4046,2022-01-29,223.35,181.97,263.03,2022,1,29,6
4047,2022-01-30,230.5,206.5,268.65,2022,1,30,7
4048,2022-01-31,221.82,167.8,260.0,2022,1,31,1
4049,2022-02-01,206.54,169.97,253.0,2022,2,1,2
4050,2022-02-02,210.18,168.08,270.09,2022,2,2,3
4051,2022-02-03,207.89,173.25,246.0,2022,2,3,4
4052,2022-02-04,197.03,166.59,233.34,2022,2,4,5
4053,2022-02-05,198.37,170.47,226.5,2022,2,5,6
4054,2022-02-06,190.47,172.18,246.43,2022,2,6,7
4055,2022-02-07,206.46,165.97,253.61,2022,2,7,1
4056,2022-02-08,203.7,170.88,250.0,2022,2,8,2
4057,2022-02-09,210.52,182.59,257.28,2022,2,9,3
4058,2022-02-10,205.7,172.23,248.01,2022,2,10,4
4059,2022-02-11,196.49,165.0,241.18,2022,2,11,5
4060,2022-02-12,198.94,166.79,231.55,2022,2,12,6
4061,2022-02-13,164.04,70.0,220.0,2022,2,13,7
4062,2022-02-14,183.32,105.0,248.71,2022,2,14,1
4063,2022-02-15,199.94,162.52,250.79,2022,2,15,2
4064,2022-02-16,178.09,135.39,236.73,2022,2,16,3
4065,2022-02-17,163.41,100.0,268.12,2022,2,17,4
4066,2022-02-18,184.26,146.86,215.0,2022,2,18,5
4067,2022-02-19,137.76,77.2,204.79,2022,2,19,6
4068,2022-02-20,162.64,125.52,225.0,2022,2,20,7
4069,2022-02-21,183.32,125.52,237.0,2022,2,21,1
4070,2022-02-22,179.74,140.0,221.7,2022,2,22,2
4071,2022-02-23,195.86,163.07,244.08,2022,2,23,3
4072,2022-02-24,205.6,163.71,234.49,2022,2,24,4
4073,2022-02-25,240.13,153.32,300.0,2022,2,25,5
4074,2022-02-26,261.11,237.14,300.7,2022,2,26,6
4075,2022-02-27,256.84,209.14,350.0,2022,2,27,7
4076,2022-02-28,277.78,218.97,346.0,2022,2,28,1
4077,2022-03-01,258.66,220.98,315.87,2022,3,1,2
4078,2022-03-02,254.03,204.15,305.0,2022,3,2,3
4079,2022-03-03,341.52,260.0,400.0,2022,3,3,4
4080,2022-03-04,340.7,264.61,410.0,2022,3,4,5
4081,2022-03-05,366.55,311.0,409.3,2022,3,5,6
4082,2022-03-06,379.03,334.21,470.01,2022,3,6,7
4083,2022-03-07,442.54,379.02,500.0,2022,3,7,1
4084,2022-03-08,544.98,424.88,700.0,2022,3,8,2
4085,2022-03-09,472.97,356.74,605.0,2022,3,9,3
4086,2022-03-10,369.75,319.5,452.69,2022,3,10,4
4087,2022-03-11,284.58,144.8,403.97,2022,3,11,5
4088,2022-03-12,246.05,195.15,292.91,2022,3,12,6
4089,2022-03-13,247.89,174.51,389.9,2022,3,13,7
4090,2022-03-14,251.7,214.48,295.0,2022,3,14,1
4091,2022-03-15,249.66,209.79,311.71,2022,3,15,2
4092,2022-03-16,263.65,191.54,306.7,2022,3,16,3
4093,2022-03-17,217.13,184.49,295.92,2022,3,17,4
4094,2022-03-18,232.28,198.88,290.19,2022,3,18,5
4095,2022-03-19,221.91,187.07,285.02,2022,3,19,6
4096,2022-03-20,207.11,186.8,250.0,2022,3,20,7
4097,2022-03-21,229.71,189.99,287.57,2022,3,21,1
4098,2022-03-22,226.14,194.75,278.9,2022,3,22,2
4099,2022-03-23,212.44,180.28,249.3,2022,3,23,3
4100,2022-03-24,225.71,183.15,270.0,2022,3,24,4
4101,2022-03-25,263.85,226.01,300.0,2022,3,25,5
4102,2022-03-26,237.45,199.69,292.24,2022,3,26,6
4103,2022-03-27,219.42,173.75,285.0,2022,3,27,7
4104,2022-03-28,231.72,195.01,288.86,2022,3,28,1
4105,2022-03-29,248.1,210.0,279.6,2022,3,29,2
4106,2022-03-30,255.81,228.78,282.69,2022,3,30,3
4107,2022-03-31,239.37,175.65,290.57,2022,3,31,4
4108,2022-04-01,224.75,176.44,319.32,2022,4,1,5
4109,2022-04-02,225.08,93.69,300.0,2022,4,2,6
4110,2022-04-03,228.3,129.99,290.0,2022,4,3,7
4111,2022-04-04,251.87,172.65,298.06,2022,4,4,1
4112,2022-04-05,265.02,205.5,300.97,2022,4,5,2
4113,2022-04-06,254.99,198.94,311.59,2022,4,6,3
4114,2022-04-07,214.79,165.46,270.0,2022,4,7,4
4115,2022-04-08,154.7,7.0,252.08,2022,4,8,5
4116,2022-04-09,241.59,184.67,294.88,2022,4,9,6
4117,2022-04-10,159.33,1.03,282.48,2022,4,10,7
4118,2022-04-11,163.13,55.1,270.2,2022,4,11,1
4119,2022-04-12,237.3,183.0,282.26,2022,4,12,2
4120,2022-04-13,229.44,190.9,260.0,2022,4,13,3
4121,2022-04-14,220.76,190.0,272.31,2022,4,14,4
4122,2022-04-15,198.47,151.11,237.29,2022,4,15,5
4123,2022-04-16,153.85,40.32,222.43,2022,4,16,6
4124,2022-04-17,111.35,3.7,191.54,2022,4,17,7
4125,2022-04-18,103.24,45.0,219.69,2022,4,18,1
4126,2022-04-19,112.12,55.11,170.91,2022,4,19,2
4127,2022-04-20,85.19,6.0,148.0,2022,4,20,3
4128,2022-04-21,161.72,101.0,223.61,2022,4,21,4
4129,2022-04-22,207.77,176.09,244.1,2022,4,22,5
4130,2022-04-23,86.25,1.17,182.48,2022,4,23,6
4131,2022-04-24,146.95,102.0,257.04,2022,4,24,7
4132,2022-04-25,226.57,170.0,275.71,2022,4,25,1
4133,2022-04-26,233.78,205.0,270.01,2022,4,26,2
4134,2022-04-27,220.95,190.96,265.98,2022,4,27,3
4135,2022-04-28,224.97,196.3,267.85,2022,4,28,4
4136,2022-04-29,214.84,186.0,254.97,2022,4,29,5
4137,2022-04-30,186.45,138.0,232.01,2022,4,30,6
4138,2022-05-01,177.86,95.05,227.0,2022,5,1,7
4139,2022-05-02,191.81,155.01,217.2,2022,5,2,1
4140,2022-05-03,191.47,152.89,223.5,2022,5,3,2
4141,2022-05-04,202.15,185.25,218.0,2022,5,4,3
4142,2022-05-05,190.77,157.24,225.14,2022,5,5,4
4143,2022-05-06,197.63,150.05,231.47,2022,5,6,5
4144,2022-05-07,184.86,145.23,229.0,2022,5,7,6
4145,2022-05-08,172.39,93.26,238.35,2022,5,8,7
4146,2022-05-09,208.74,183.94,250.44,2022,5,9,1
4147,2022-05-10,208.71,176.22,237.95,2022,5,10,2
4148,2022-05-11,186.84,154.4,228.84,2022,5,11,3
4149,2022-05-12,187.27,161.11,227.49,2022,5,12,4
4150,2022-05-13,202.99,164.99,242.74,2022,5,13,5
4151,2022-05-14,191.55,136.59,241.87,2022,5,14,6
4152,2022-05-15,127.23,1.03,226.18,2022,5,15,7
4153,2022-05-16,195.23,160.32,248.08,2022,5,16,1
4154,2022-05-17,199.36,160.99,265.88,2022,5,17,2
4155,2022-05-18,194.86,165.04,237.72,2022,5,18,3
4156,2022-05-19,191.08,157.14,236.21,2022,5,19,4
4157,2022-05-20,203.74,174.0,230.72,2022,5,20,5
4158,2022-05-21,178.71,159.33,228.11,2022,5,21,6
4159,2022-05-22,170.56,101.4,227.9,2022,5,22,7
4160,2022-05-23,194.16,171.49,230.02,2022,5,23,1
4161,2022-05-24,180.01,159.22,220.3,2022,5,24,2
4162,2022-05-25,184.57,155.0,227.98,2022,5,25,3
4163,2022-05-26,173.29,150.54,218.0,2022,5,26,4
4164,2022-05-27,168.54,146.04,214.57,2022,5,27,5
4165,2022-05-28,162.25,126.04,227.98,2022,5,28,6
4166,2022-05-29,161.84,120.0,228.03,2022,5,29,7
4167,2022-05-30,206.62,169.0,250.2,2022,5,30,1
4168,2022-05-31,213.82,180.18,247.77,2022,5,31,2
4169,2022-06-01,210.45,171.1,262.6,2022,6,1,3
4170,2022-06-02,214.74,171.85,256.46,2022,6,2,4
4171,2022-06-03,214.5,172.44,240.0,2022,6,3,5
4172,2022-06-04,203.86,155.6,245.86,2022,6,4,6
4173,2022-06-05,193.65,153.51,245.0,2022,6,5,7
4174,2022-06-06,194.94,168.05,235.8,2022,6,6,1
4175,2022-06-07,193.32,164.07,228.81,2022,6,7,2
4176,2022-06-08,185.45,160.23,215.01,2022,6,8,3
4177,2022-06-09,182.67,154.37,215.71,2022,6,9,4
4178,2022-06-10,194.35,168.92,220.46,2022,6,10,5
4179,2022-06-11,190.5,159.0,233.22,2022,6,11,6
4180,2022-06-12,167.06,65.34,225.88,2022,6,12,7
4181,2022-06-13,200.62,160.5,238.4,2022,6,13,1
4182,2022-06-14,214.05,194.0,242.27,2022,6,14,2
4183,2022-06-15,165.59,144.17,194.07,2022,6,15,3
4184,2022-06-16,170.81,150.0,210.44,2022,6,16,4
4185,2022-06-17,177.9,159.81,196.61,2022,6,17,5
4186,2022-06-18,146.54,95.17,226.05,2022,6,18,6
4187,2022-06-19,122.61,50.0,250.0,2022,6,19,7
4188,2022-06-20,157.48,110.44,197.91,2022,6,20,1
4189,2022-06-21,148.03,126.36,180.03,2022,6,21,2
4190,2022-06-22,152.75,132.66,195.66,2022,6,22,3
4191,2022-06-23,149.86,124.32,186.5,2022,6,23,4
4192,2022-06-24,137.59,111.7,191.52,2022,6,24,5
4193,2022-06-25,128.7,65.71,185.0,2022,6,25,6
4194,2022-06-26,117.94,74.25,153.21,2022,6,26,7
4195,2022-06-27,143.27,115.25,181.0,2022,6,27,1
4196,2022-06-28,144.66,131.2,171.09,2022,6,28,2
4197,2022-06-29,132.74,92.07,172.28,2022,6,29,3
4198,2022-06-30,132.13,99.36,158.6,2022,6,30,4
4199,2022-07-01,145.22,124.99,154.7,2022,7,1,5
4200,2022-07-02,142.42,109.25,170.34,2022,7,2,6
4201,2022-07-03,133.49,91.2,193.06,2022,7,3,7
4202,2022-07-04,159.92,143.83,176.0,2022,7,4,1
4203,2022-07-05,139.16,114.57,163.58,2022,7,5,2
4204,2022-07-06,145.3,115.55,174.5,2022,7,6,3
4205,2022-07-07,124.2,108.01,169.0,2022,7,7,4
4206,2022-07-08,146.73,120.89,169.12,2022,7,8,5
4207,2022-07-09,148.62,129.5,179.85,2022,7,9,6
4208,2022-07-10,138.62,116.62,184.0,2022,7,10,7
4209,2022-07-11,157.54,135.06,191.39,2022,7,11,1
4210,2022-07-12,155.71,123.55,201.6,2022,7,12,2
4211,2022-07-13,159.45,140.0,186.31,2022,7,13,3
4212,2022-07-14,162.22,140.0,190.0,2022,7,14,4
4213,2022-07-15,147.25,126.0,184.01,2022,7,15,5
4214,2022-07-16,136.83,120.69,176.16,2022,7,16,6
4215,2022-07-17,102.45,69.05,179.27,2022,7,17,7
4216,2022-07-18,115.77,91.27,150.0,2022,7,18,1
4217,2022-07-19,142.35,118.49,182.49,2022,7,19,2
4218,2022-07-20,147.54,137.47,154.35,2022,7,20,3
4219,2022-07-21,138.84,111.25,151.22,2022,7,21,4
4220,2022-07-22,133.45,110.1,148.18,2022,7,22,5
4221,2022-07-23,155.99,139.87,221.1,2022,7,23,6
4222,2022-07-24,136.99,91.47,192.01,2022,7,24,7
4223,2022-07-25,158.02,125.12,186.58,2022,7,25,1
4224,2022-07-26,145.65,125.1,165.0,2022,7,26,2
4225,2022-07-27,148.25,125.12,164.2,2022,7,27,3
4226,2022-07-28,169.86,151.17,180.0,2022,7,28,4
4227,2022-07-29,141.51,119.0,161.0,2022,7,29,5
4228,2022-07-30,129.98,114.3,163.78,2022,7,30,6
4229,2022-07-31,113.09,80.0,183.03,2022,7,31,7
4230,2022-08-01,147.43,123.72,165.09,2022,8,1,1
4231,2022-08-02,151.29,129.0,180.0,2022,8,2,2
4232,2022-08-03,147.85,126.0,176.0,2022,8,3,3
4233,2022-08-04,147.23,124.99,170.0,2022,8,4,4
4234,2022-08-05,135.24,120.3,164.0,2022,8,5,5
4235,2022-08-06,135.53,112.3,180.0,2022,8,6,6
4236,2022-08-07,123.98,72.08,175.0,2022,8,7,7
4237,2022-08-08,146.31,126.0,170.36,2022,8,8,1
4238,2022-08-09,143.99,121.0,170.17,2022,8,9,2
4239,2022-08-10,144.78,122.0,171.68,2022,8,10,3
4240,2022-08-11,150.13,122.5,176.05,2022,8,11,4
4241,2022-08-12,158.25,124.69,182.78,2022,8,12,5
4242,2022-08-13,152.32,118.25,180.6,2022,8,13,6
4243,2022-08-14,149.18,90.4,200.01,2022,8,14,7
4244,2022-08-15,145.35,110.0,195.0,2022,8,15,1
4245,2022-08-16,143.2,105.0,180.03,2022,8,16,2
4246,2022-08-17,139.3,99.67,172.01,2022,8,17,3
4247,2022-08-18,134.67,98.6,189.33,2022,8,18,4
4248,2022-08-19,135.35,90.0,230.18,2022,8,19,5
4249,2022-08-20,169.11,120.0,230.0,2022,8,20,6
4250,2022-08-21,141.1,25.09,205.41,2022,8,21,7
4251,2022-08-22,176.58,125.0,250.0,2022,8,22,1
4252,2022-08-23,182.93,148.6,250.0,2022,8,23,2
4253,2022-08-24,186.95,140.07,236.79,2022,8,24,3
4254,2022-08-25,161.88,133.1,209.26,2022,8,25,4
4255,2022-08-26,175.33,125.0,243.86,2022,8,26,5
4256,2022-08-27,160.04,127.0,242.82,2022,8,27,6
4257,2022-08-28,138.74,57.91,225.0,2022,8,28,7
4258,2022-08-29,188.42,132.9,253.07,2022,8,29,1
4259,2022-08-30,201.96,160.0,237.0,2022,8,30,2
4260,2022-08-31,187.3,156.25,227.82,2022,8,31,3
4261,2022-09-01,193.36,148.6,250.0,2022,9,1,4
4262,2022-09-02,152.14,119.77,205.27,2022,9,2,5
4263,2022-09-03,119.22,23.77,206.8,2022,9,3,6
4264,2022-09-04,146.62,19.9,252.02,2022,9,4,7
4265,2022-09-05,188.53,121.19,277.0,2022,9,5,1
4266,2022-09-06,169.57,129.77,261.67,2022,9,6,2
4267,2022-09-07,106.56,48.42,189.15,2022,9,7,3
4268,2022-09-08,155.94,125.0,250.0,2022,9,8,4
4269,2022-09-09,159.72,118.0,250.0,2022,9,9,5
4270,2022-09-10,176.05,120.83,300.0,2022,9,10,6
4271,2022-09-11,161.42,98.5,252.0,2022,9,11,7
4272,2022-09-12,175.63,135.0,240.01,2022,9,12,1
4273,2022-09-13,128.75,90.0,212.0,2022,9,13,2
4274,2022-09-14,133.61,94.25,240.0,2022,9,14,3
4275,2022-09-15,176.46,155.0,215.25,2022,9,15,4
4276,2022-09-16,171.46,140.0,202.28,2022,9,16,5
4277,2022-09-17,61.68,10.0,167.5,2022,9,17,6
4278,2022-09-18,131.61,61.01,202.28,2022,9,18,7
4279,2022-09-19,193.03,147.7,248.8,2022,9,19,1
4280,2022-09-20,149.47,124.5,191.85,2022,9,20,2
4281,2022-09-21,137.4,104.89,187.93,2022,9,21,3
4282,2022-09-22,175.42,138.7,250.0,2022,9,22,4
4283,2022-09-23,127.91,95.7,182.17,2022,9,23,5
4284,2022-09-24,106.74,50.1,160.08,2022,9,24,6
4285,2022-09-25,71.97,1.29,156.82,2022,9,25,7
4286,2022-09-26,119.77,75.64,218.6,2022,9,26,1
4287,2022-09-27,100.16,21.01,164.0,2022,9,27,2
4288,2022-09-28,108.8,36.18,203.74,2022,9,28,3
4289,2022-09-29,114.69,86.0,200.0,2022,9,29,4
4290,2022-09-30,118.39,80.0,218.0,2022,9,30,5
4291,2022-10-01,116.08,72.72,218.65,2022,10,1,6
4292,2022-10-02,145.0,88.0,232.99,2022,10,2,7
4293,2022-10-03,200.38,165.0,270.0,2022,10,3,1
4294,2022-10-04,190.53,130.0,280.0,2022,10,4,2
4295,2022-10-05,167.96,126.78,250.0,2022,10,5,3
4296,2022-10-06,113.11,75.0,220.0,2022,10,6,4
4297,2022-10-07,154.37,112.38,240.0,2022,10,7,5
4298,2022-10-08,119.31,81.49,190.01,2022,10,8,6
4299,2022-10-09,114.23,75.44,214.83,2022,10,9,7
4300,2022-10-10,163.92,102.84,270.0,2022,10,10,1
4301,2022-10-11,170.77,135.1,246.0,2022,10,11,2
4302,2022-10-12,133.96,104.57,188.6,2022,10,12,3
4303,2022-10-13,145.72,111.94,202.07,2022,10,13,4
4304,2022-10-14,134.33,92.0,202.0,2022,10,14,5
4305,2022-10-15,115.73,58.4,167.76,2022,10,15,6
4306,2022-10-16,103.97,70.1,148.9,2022,10,16,7
4307,2022-10-17,140.23,89.64,205.0,2022,10,17,1
4308,2022-10-18,107.46,47.83,162.01,2022,10,18,2
4309,2022-10-19,81.71,48.37,136.74,2022,10,19,3
4310,2022-10-20,86.66,64.22,122.96,2022,10,20,4
4311,2022-10-21,107.8,75.0,172.76,2022,10,21,5
4312,2022-10-22,105.9,55.2,143.43,2022,10,22,6
4313,2022-10-23,72.84,4.11,138.22,2022,10,23,7
4314,2022-10-24,109.78,77.6,180.01,2022,10,24,1
4315,2022-10-25,106.66,78.6,153.32,2022,10,25,2
4316,2022-10-26,108.62,85.4,147.0,2022,10,26,3
4317,2022-10-27,114.46,90.0,172.32,2022,10,27,4
4318,2022-10-28,110.96,88.02,140.0,2022,10,28,5
4319,2022-10-29,101.39,80.9,133.41,2022,10,29,6
4320,2022-10-30,135.62,98.5,225.35,2022,10,30,7
4321,2022-10-31,164.07,114.6,250.0,2022,10,31,1
4322,2022-11-01,110.32,80.88,180.0,2022,11,1,2
4323,2022-11-02,125.98,101.01,189.0,2022,11,2,3
4324,2022-11-03,121.89,90.91,173.52,2022,11,3,4
4325,2022-11-04,150.44,112.44,217.74,2022,11,4,5
4326,2022-11-05,124.79,102.58,170.0,2022,11,5,6
4327,2022-11-06,113.48,90.93,155.61,2022,11,6,7
4328,2022-11-07,120.91,97.68,159.93,2022,11,7,1
4329,2022-11-08,113.39,72.25,158.9,2022,11,8,2
4330,2022-11-09,132.52,97.27,190.0,2022,11,9,3
4331,2022-11-10,134.78,105.63,199.39,2022,11,10,4
4332,2022-11-11,121.18,99.33,145.9,2022,11,11,5
4333,2022-11-12,106.22,78.16,177.44,2022,11,12,6
4334,2022-11-13,131.69,101.56,170.23,2022,11,13,7
4335,2022-11-14,139.8,107.57,172.77,2022,11,14,1
4336,2022-11-15,109.66,87.0,154.8,2022,11,15,2
4337,2022-11-16,103.98,84.4,126.53,2022,11,16,3
4338,2022-11-17,78.93,10.0,138.0,2022,11,17,4
4339,2022-11-18,115.67,85.0,237.0,2022,11,18,5
4340,2022-11-19,67.38,22.0,123.0,2022,11,19,6
4341,2022-11-20,96.58,63.4,157.96,2022,11,20,7
4342,2022-11-21,80.64,50.7,101.84,2022,11,21,1
4343,2022-11-22,73.36,47.2,108.0,2022,11,22,2
4344,2022-11-23,90.53,4.11,160.0,2022,11,23,3
4345,2022-11-24,137.73,110.97,195.76,2022,11,24,4
4346,2022-11-25,141.39,106.23,182.61,2022,11,25,5
4347,2022-11-26,130.21,102.65,175.01,2022,11,26,6
4348,2022-11-27,117.04,92.0,156.27,2022,11,27,7
4349,2022-11-28,103.36,65.88,165.9,2022,11,28,1
4350,2022-11-29,121.54,92.0,190.42,2022,11,29,2
4351,2022-11-30,151.25,130.0,186.0,2022,11,30,3
4352,2022-12-01,150.08,123.41,175.8,2022,12,1,4
4353,2022-12-02,127.62,91.79,171.95,2022,12,2,5
4354,2022-12-03,120.02,103.48,145.9,2022,12,3,6
4355,2022-12-04,189.81,168.0,256.68,2022,12,4,7
4356,2022-12-05,209.3,157.0,245.58,2022,12,5,1
4357,2022-12-06,153.44,131.3,194.83,2022,12,6,2
4358,2022-12-07,142.3,134.7,156.85,2022,12,7,3
4359,2022-12-08,122.39,102.5,166.44,2022,12,8,4
4360,2022-12-09,144.39,110.0,170.42,2022,12,9,5
4361,2022-12-10,125.02,82.0,187.0,2022,12,10,6
4362,2022-12-11,146.45,114.6,181.07,2022,12,11,7
4363,2022-12-12,114.51,89.6,148.92,2022,12,12,1
4364,2022-12-13,97.69,4.11,147.0,2022,12,13,2
4365,2022-12-14,81.38,1.8,192.69,2022,12,14,3
4366,2022-12-15,131.31,81.8,190.72,2022,12,15,4
4367,2022-12-16,128.62,101.0,155.01,2022,12,16,5
4368,2022-12-17,133.82,109.99,153.05,2022,12,17,6
4369,2022-12-18,97.73,81.4,140.0,2022,12,18,7
4370,2022-12-19,81.07,41.0,130.0,2022,12,19,1
4371,2022-12-20,65.41,4.11,107.0,2022,12,20,2
4372,2022-12-21,64.09,36.68,95.76,2022,12,21,3
4373,2022-12-22,52.03,30.0,75.74,2022,12,22,4
4374,2022-12-23,22.34,4.12,67.9,2022,12,23,5
4375,2022-12-24,36.41,20.1,106.48,2022,12,24,6
4376,2022-12-25,15.24,1.45,50.26,2022,12,25,7
4377,2022-12-26,77.32,24.1,189.26,2022,12,26,1
4378,2022-12-27,109.49,62.09,164.69,2022,12,27,2
4379,2022-12-28,41.41,14.15,79.74,2022,12,28,3
4380,2022-12-29,16.19,0.03,32.5,2022,12,29,4
4381,2022-12-30,6.02,0.57,21.78,2022,12,30,5
4382,2022-12-31,2.65,0.0,20.0,2022,12,31,6
4383,2023-01-01,6.7,0.0,40.07,2023,1,1,7
4384,2023-01-02,112.55,42.0,174.74,2023,1,2,1
4385,2023-01-03,138.79,113.63,171.18,2023,1,3,2
4386,2023-01-04,115.26,80.23,167.29,2023,1,4,3
4387,2023-01-05,109.18,61.97,177.98,2023,1,5,4
4388,2023-01-06,104.14,70.0,137.73,2023,1,6,5
4389,2023-01-07,23.77,4.16,53.42,2023,1,7,6
4390,2023-01-08,10.28,4.16,40.0,2023,1,8,7
4391,2023-01-09,85.78,4.2,171.62,2023,1,9,1
4392,2023-01-10,109.4,64.3,144.74,2023,1,10,2
4393,2023-01-11,83.84,4.16,139.02,2023,1,11,3
4394,2023-01-12,92.69,55.7,142.22,2023,1,12,4
4395,2023-01-13,88.48,38.7,154.7,2023,1,13,5
4396,2023-01-14,53.0,35.0,80.0,2023,1,14,6
4397,2023-01-15,22.05,3.1,50.56,2023,1,15,7
4398,2023-01-16,13.22,3.0,34.2,2023,1,16,1
4399,2023-01-17,5.1,0.65,17.5,2023,1,17,2
4400,2023-01-18,21.61,0.1,122.7,2023,1,18,3
4401,2023-01-19,34.51,18.35,94.8,2023,1,19,4
4402,2023-01-20,91.2,29.99,207.8,2023,1,20,5
4403,2023-01-21,58.89,37.76,111.56,2023,1,21,6
4404,2023-01-22,37.7,11.0,128.97,2023,1,22,7
4405,2023-01-23,71.92,34.44,157.22,2023,1,23,1
4406,2023-01-24,87.45,47.85,220.0,2023,1,24,2
4407,2023-01-25,93.25,64.8,210.34,2023,1,25,3
4408,2023-01-26,67.4,50.27,99.76,2023,1,26,4
4409,2023-01-27,45.67,15.0,82.01,2023,1,27,5
